Id,Situação atual de trabalho,Setor,Cargo Atual,Nivel,Faixa salarial,Tempo de experiência na área de dados,Satisfação na empresa atual,Motivo de insatisfação com a empresa atual,Falta de oportunidade de crescimento no emprego atual,Salário atual não corresponde ao mercado,Não tenho uma boa relação com meu líder/gestor,Gostaria de trabalhar em em outra área de atuação,Gostaria de receber mais benefícios,O clima de trabalho/ambiente não é bom,Falta de maturidade analítica na empresa,Remuneração/Salário,Benefícios,Propósito do trabalho e da empresa
2l6v83yvhkg085elslon1002l6v83yvr,Empregado (CLT),Setor Alimentício,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2mw52jqqj9sy8htzpb2mw52jqw2sz9wm,Empregado (CLT),Varejo,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios, Falta de maturidade analítica na empresa",0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2p3gdlc324f848dc2p3gdlcxm5qdis6a,Estagiário,Área da Saúde,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 3 a 4 anos,0.0,"Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa, Gostaria de trabalhar em em outra área de atuação",0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2qer1z1mdno8b4fvh3x2qerudjyszxts,Empregado (CLT),Setor Público,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,"Falta de maturidade analítica na empresa, O clima de trabalho/ambiente não é bom, Salário atual não corresponde ao mercado",0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2ql3ngo4cckvlmdw5gj7bb2ql3n1am87,Empreendedor ou Empregado (CNPJ),Outra Opção,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,O clima de trabalho/ambiente não é bom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2rpbiw4ufg344sohfj9q2rpbiw2wnkcu,Empregado (CLT),Educação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 5 a 6 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2s3kgkzg9i5ft2s3kdsyjbj5jb6xuk78,Empregado (CLT),Outra Opção,Cientista de Dados/Data Scientist,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios, O clima de trabalho/ambiente não é bom",0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2sgu2v3yv9ph2oji42sgtcp1pamqwvu0,Empregado (CLT),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2uv8ltkdd7fc9ofnqsx7cz2uv8ltwe07,Empregado (CLT),Educação,Professor/Pesquisador,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2vk7axw1koq01terfwginovs7e2vk7ax,Empregado (CLT),Agronegócios,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de receber mais benefícios, Falta de maturidade analítica na empresa",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2w4de1bns1aktc2w4d87j4yzmccg64cn,Estagiário,Área de Consultoria,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,0.0,Falta desafios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2xc9vhnng3hpcjc7qt52xc9vhh0vvwlk,Empregado (CLT),Setor de Energia,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2y1dh8bl6hcl1nf7z2y1dh38u4n86x16,Empreendedor ou Empregado (CNPJ),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2yfshhlv4ax9swrzrh52yfshs5advvb0,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Tecnologia/Fábrica de Software,Analista de Dados/Data Analyst,Júnior,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,0.0,Não tenho uma boa relação com meu líder/gestor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2ype6t65s9qbjj4xqs2ype3tp9cfmwwf,Empreendedor ou Empregado (CNPJ),Entretenimento ou Esportes,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
315q6i8t8k01i8gx25g9315q6ijfmqe2,Empregado (CLT),Agronegócios,Analista de Dados/Data Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3282qohv63qeam3n3282qd98famq7wbv,Empregado (CLT),Setor Alimentício,Analista de Suporte/Analista Técnico,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,"Gostaria de trabalhar em em outra área de atuação, O clima de trabalho/ambiente não é bom",0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
337bhyj32ogyxt1ysy337bhy70fjyo73,Empreendedor ou Empregado (CNPJ),Educação,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,0.0,"O clima de trabalho/ambiente não é bom, Falta de maturidade analítica na empresa, Gostaria de receber mais benefícios",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
33yadvltac5mgunhnedd33yadxwvxq6e,Servidor Público,Educação,Professor/Pesquisador,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,0.0,"Gostaria de trabalhar em em outra área de atuação, Salário atual não corresponde ao mercado, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34h87fiv4c99glt034h87fczsz1y4ugu,Empreendedor ou Empregado (CNPJ),Indústria,Outra Opção,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34t0n7x3ixebn834t0nplj35ogxy4cvj,Empregado (CLT),Área de Consultoria,Analista de BI/BI Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36ep6icylu7qyy87qq36ep6ru10i6v1a,Empregado (CLT),Internet/Ecommerce,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa, O clima de trabalho/ambiente não é bom",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
37e09ms0pff1v1rniy37e09msr4g3k35,Empregado (CLT),Indústria,Outra Opção,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37n5d0ceyezw6oue5d9e37n5dtgser3c,Empregado (CLT),Outra Opção,Analista de Dados/Data Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,Gostaria de receber mais benefícios,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3837xzs1e3xhehu9zb8szt3837xzs14h,Empregado (CLT),Educação,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,"Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual, O clima de trabalho/ambiente não é bom",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
38ahizst8s68382wj4cv38ahizsp4lzc,Empregado (CLT),Marketing,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,0.0,O clima de trabalho/ambiente não é bom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38gkcmrb8bq5nwh7eb5wx38gkckd1ryd,Empreendedor ou Empregado (CNPJ),Área da Saúde,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39j5vohce3935kvaka39j5k1s11tdnan,Empregado (CLT),Setor de Energia,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de receber mais benefícios",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
39ml87gfh92xmzehnpp39ml87gt68r2t,Empregado (CLT),Finanças ou Bancos,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de receber mais benefícios, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3aw0rfurswwpw0pcm03aw0rfz6cdj4wl,Empregado (CLT),Finanças ou Bancos,Analista de BI/BI Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3c0raeay5l1egf9h3c0fdkh43w8gx2fh,Servidor Público,Setor Público,Outras Engenharias (não inclui dev),Sênior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,"Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3d30swk77zojx64afs3d30swkxs7t8w4,Empregado (CLT),Setor Alimentício,Analista de Negócios/Business Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3d5q9z1kc5yxpn63h3d5q9z17f4h55dv,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,"Gostaria de receber mais benefícios, Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3d9buzij0xd1wlmz3d9bimw4biuwi4z9,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de BI/BI Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3dqr10r6g4zch3h3dqr10k90hahoxkei,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Área da Saúde,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 20.001/mês a R$ 25.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3k2l9tem0fc35lakp3k2w5tebbecpejv,Empregado (CLT),Área de Consultoria,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3li8keypux9w09wojz452ru3i3li8ke9,Empregado (CLT),Varejo,Outra Opção,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,"Gostaria de trabalhar em em outra área de atuação, Gostaria de receber mais benefícios",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3m4qakq78mbzocyi3m4q21s2n5a1a4rr,Estagiário,Tecnologia/Fábrica de Software,Analista de Suporte/Analista Técnico,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3nk427u274e6exs47v3nk427fp39ue55,Estagiário,Internet/Ecommerce,Outra Opção,Júnior,Menos de R$ 1.000/mês,Não tenho experiência na área de dados,0.0,Gostaria de trabalhar em em outra área de atuação,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3ntpim249mddqo3ntdz4tq34d5ymudz4,Servidor Público,Setor Público,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação, Gostaria de receber mais benefícios",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3o8kxf5idl0vuceo5s3o80pj4kgzdb7a,Empregado (CLT),Varejo,Outra Opção,Sênior,de R$ 2.001/mês a R$ 3.000/mês,Mais de 10 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3px3g5uq7r3kd8amoz74m03px37iphng,Empregado (CLT),Tecnologia/Fábrica de Software,Outra Opção,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,0.0,"Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3qr69n208strp23qr69n7yn7jm8i11je,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3qz31y3rj63r2nh3qz31y3zw8ysnx9rt,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3rkn3c06at371qahjtw3rkn3hnjtf0w9,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3so4wlx85roxht73socv99zk1lohq027,Empregado (CLT),Seguros ou Previdência,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,0.0,"Não tenho uma boa relação com meu líder/gestor, Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3wu4rg721427ujr86z3wu7tl7k7blwnb,Estagiário,Tecnologia/Fábrica de Software,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3xj6s4ih2p82333xjryt4o9q2iwousmm,Empregado (CLT),Finanças ou Bancos,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Falta de oportunidade de crescimento no emprego atual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
406gxhku0ag4fcm0w3a8e2t406gxhkku,Empregado (CLT),Internet/Ecommerce,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42a0121wrr39ywhs42a042ohkeedoz62,Empregado (CLT),Varejo,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,0.0,"O clima de trabalho/ambiente não é bom, Falta de maturidade analítica na empresa, Não tenho uma boa relação com meu líder/gestor",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42qudv2pruprchs42quyw7nq3b8n9ief,Empregado (CLT),Seguros ou Previdência,Analista de BI/BI Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa, Gostaria de trabalhar em em outra área de atuação",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43qdi5h25p5f7m1h5sq4t43qdi5hugxm,Servidor Público,Educação,DBA/Administrador de Banco de Dados,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
469d88b9dfafwwu8n469d88m8pgg9qsl,Empregado (CLT),Finanças ou Bancos,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,0.0,"Não tenho uma boa relação com meu líder/gestor, Gostaria de receber mais benefícios, Falta de maturidade analítica na empresa",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
47t7r49tyo3svei5sncm0h47t7rqkkcx,Empregado (CLT),Área da Saúde,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,0.0,"Falta de maturidade analítica na empresa, Não tenho uma boa relação com meu líder/gestor, Salário atual não corresponde ao mercado",0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48mpstyw9y34u48mpstuakzjrsxizj13,Empregado (CLT),Telecomunicação,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48yxga4x3p3fvqpm3sf48yxg2i2fjvm5,Empregado (CLT),Setor Alimentício,Outra Opção,Pleno,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,0.0,"Gostaria de trabalhar em em outra área de atuação, Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4b8c9xrtez8ofa1d4b89vmdmhb04l0hy,Empregado (CLT),Tecnologia/Fábrica de Software,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4bksnfhl3u8rw32xkna64bksno48gjn3,Empregado (CLT),Educação,Analista de Inteligência de Mercado/Market Intelligence,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 6 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios, Gostaria de trabalhar em em outra área de atuação",0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4c9dihibixa4lxy4czvggwfwbs2tju9q,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Falta de maturidade analítica na empresa",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4cju9jur83r5ay4cr95hekoa3g2dd4wr,Empregado (CLT),Área de Consultoria,Analista de Negócios/Business Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,0.0,"Salário atual não corresponde ao mercado, Falta de oportunidade de crescimento no emprego atual",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4gye7fn23s6qxqfwtwr6u4gye7fnb4jm,Empregado (CLT),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Não tenho uma boa relação com meu líder/gestor",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4hxe9qddq11fnjhc3v4hu3lk7tauaevp,Empregado (CLT),Internet/Ecommerce,Analista de BI/BI Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês,Mais de 10 anos,0.0,"Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado, Gostaria de receber mais benefícios",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4i0aoa9onbkxxeb89pokib4i0aoa7pf9,Empregado (CLT),Tecnologia/Fábrica de Software,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,0.0,"Salário atual não corresponde ao mercado, Gostaria de trabalhar em em outra área de atuação",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4izfd6wepy9094izfay1w4dhru95kb0a,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 5 a 6 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4km7q040ruicrddsl4km7hzt9957996s,Empregado (CLT),Tecnologia/Fábrica de Software,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,0.0,Salário atual não corresponde ao mercado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4l10cjkotntlcrz5ra4l10slk0zm3n20,Empregado (CLT),Setor Farmaceutico,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,0.0,"Falta de maturidade analítica na empresa, Gostaria de trabalhar em em outra área de atuação, Empresa longe de casa; trabalho híbrido",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4l647kvwg50gjm4yxlg4l647k5uasrl0,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de Negócios/Business Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,0.0,Falta de maturidade analítica na empresa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4n12cnvu1fpanx6mv2uu4n12cnvu8vvh,Empregado (CLT),Indústria,Analista de Dados/Data Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,0.0,"Falta de maturidade analítica na empresa, Falta de oportunidade de crescimento no emprego atual, Salário atual não corresponde ao mercado",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
