Id,Faixa idade,Gênero,Cor/raça/etnia,PCD,vive_no_brasil,uf onde mora,Regiao onde mora,Nivel de Ensino,Área de Formação
jy0nn12e2tzcd7zo3xjy0nn123wbb9br,17-21,Feminino,Prefiro não informar,Prefiro não informar,1,GO,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
jy1aomkvq8gwx228350tuzjy1aomk0ak,40-44,Masculino,Amarela,Não,1,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
jyfyyv5k7vtf7i6jyfyyft0r9ho81htn,25-29,Masculino,Branca,Sim,1,TO,Norte,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
jyjzlhhrcvtoqv1nadnyipjyjzl0hoev,30-34,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
jyl0zicx408sciaanl6jyl0za1rs72uc,40-44,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
jyn96q4qwoy47mfufunjyn9rbqxd3iws,45-49,Feminino,Parda,Não,1,RS,Sul,Doutorado ou Phd,Outras Engenharias
jyojb9y83kxi6rjyojbthmzgc7260o1f,25-29,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Outras Engenharias
jz23f3k4ueb3l4p4jz26qz2n3o4in5v8,22-24,Masculino,Branca,Não,1,PE,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
jz7vsyepg0g25b1e4e0syuj7o1jz7vsy,17-21,Masculino,Branca,Não,1,CE,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
jz8pl6qwym61ietsjz8pblxpcdezpevx,45-49,Masculino,Parda,Sim,1,SP,Sudeste,Pós-graduação,Outra opção
jzsq005n1rwjg5vno4ngjzsq00nh1j4a,25-29,Feminino,Parda,Não,1,CE,Nordeste,Estudante de Graduação,Outras Engenharias
jzxxubeilvhy0nnwjzxxw5kmb8unn8vq,45-49,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k0b2lr1r4rgmjkmkt8mqk0b2lriy1mo8,25-29,Masculino,Parda,Não,1,BA,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
k0f5a58ji94i1nk0f5ao13xkfy7x34h8,30-34,Feminino,Branca,Não,1,MG,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k0oaqdbh8d0bxkyurhqk0oaqdbue4vhv,35-39,Masculino,Branca,Não,1,PR,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k0yrmkyttn7zila7mpt9kk0yrmkl2fu9,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
k190fyyrju7g126syk190fvzro8xm5x4,22-24,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
k1o4snsu9iduiyl1k1o4ssztkt3u7em6,25-29,Masculino,Branca,Prefiro não informar,1,SP,Sudeste,Mestrado,Outras Engenharias
k1qr9twjvdx7800txsk1qrhzmq35a5n9,25-29,Feminino,Amarela,Não,1,RS,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
k1sp7rrb5zwb2td2xm0fk1sp3ann88d9,30-34,Masculino,Parda,Sim,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k239hkdxh63k4rk23d8qitj63pjn50jr,22-24,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k23y5sxb14e44k4k23y5l9l2w98zzt61,30-34,Masculino,Branca,Não,1,ES,Sudeste,Graduação/Bacharelado,Outra opção
k24153ngtrp4tjq3tk245ie5vz9m7mrt,22-24,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k2ebgqff512i3x843ohlk2ebgq7anjzh,50-54,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k2g6c1x3sharreebtk2g691n2oqeu2k3,25-29,Masculino,Branca,Não,1,MG,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
k2rrilo87wsgsfjk2rrce42tgmz20wih,25-29,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k2tozxcrnkngex8pvk2tozxohcov9gcq,22-24,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k3fjyhxpzjfndqfn6mns3k3fjyeolput,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k3tlbv69x9tlu0rzibxdek3tlbv2kg2g,25-29,Feminino,Branca,Não,1,DF,Centro-oeste,Pós-graduação,Outras Engenharias
k4dyuy18tbrpqck4dy67cbhor8sgzp67,30-34,Masculino,Preta,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
k4hqgc8ohdudfvg5pk4hqg1bjmk3sf4q,25-29,Masculino,Branca,Não,1,SC,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k4p0mysj5848fplk4p7ncc18d1w13qcq,35-39,Masculino,Parda,Não,1,PI,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
k4yr124ty7gmh3ck4yr18dmbflmba6ua,25-29,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k506tg7hc08sf2ggk506hzu8jjnf2qe5,35-39,Masculino,Parda,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k52udhrbzuvf9e1sk52udof3bzx9ki29,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
k5etg1bn6v3w7p1oayk5etg18nfd5lpr,40-44,Feminino,Branca,Não,1,SC,Sul,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
k5g03drtvdxtin6feq72byk5g0343zi5,25-29,Masculino,Preta,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
k61lu2vpnuypvrv8ntek61lu2my9qotm,30-34,Feminino,Branca,Não,1,MA,Nordeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
k68j5lqv15pj8u2w2dbr2vk68j5erzcs,22-24,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k6cit2pnqak771zvs8jgk6cit2i4gjnd,50-54,Feminino,Branca,Sim,1,SP,Sudeste,Mestrado,Outra opção
k6ull1lbp2eigdpg9bk6ull1m5shnljy,25-29,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Química / Física
k6xzekyhjwttk6xzadn8nwfp8543yfdw,50-54,Feminino,Parda,Não,1,DF,Centro-oeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
k7m0bn9tq90m50nz39nk7m0bnskacr95,30-34,Feminino,Branca,Sim,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
k83ivd1pqlxpzk83ip9pl2z3vcqm6kp9,22-24,Masculino,Branca,Não,1,SC,Sul,Estudante de Graduação,Outras Engenharias
k8g70i5n3xx1zm11qmsdfz4uoiixe411,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
k92dr4dr1mayfjxvk92dr4ifts9di763,35-39,Masculino,Branca,Não,1,MG,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k9wdvxt372j8kgmmk9wdvxirc522npsy,25-29,Masculino,Amarela,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
k9y77l2pnn4j69umk9gqjzhnhvt1gzwp,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Outras Engenharias
kal46r7cdepofb0a41lkal46up6i8dnw,25-29,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kb79282l0jk6lu9fkb792knxxd7dhwo3,25-29,Masculino,Branca,Não,1,PE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kbn3pevdors8zhbh98jkbn3pevdrfvtg,25-29,Masculino,Branca,Não,1,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kbpmp5jjo00q0ikbpm2mgq4uvyobgi2v,30-34,Feminino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
kbqradfiprazyst5b5nz4pwkbqraczai,30-34,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kbsxtgrfwbxeege43jukbsxtg6qnz5vx,30-34,Masculino,Branca,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
kbuo7dzf3klnf5zmpkbuo7ivu42zxalw,30-34,Masculino,Preta,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kbyeut0dfkb4anibqdkbyeut096s39gp,30-34,Feminino,Parda,Não,1,SP,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI
kd664z12nvqgw53ntdkd664zy32kl606,30-34,Masculino,Branca,Não,1,SC,Sul,Mestrado,Outras Engenharias
kdh4crykz35frymw06ckdh4cfizdmc0j,35-39,Feminino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Outra opção
kej1msijkbah6uf6kej1mehniv0sglu6,30-34,Feminino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Outras Engenharias
kep9x1igyfczutd6h6wkkep9ascgu47a,17-21,Masculino,Parda,Não,1,SC,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kexg8zhlns7e0gk0rf7kexg8zhevnyro,30-34,Masculino,Branca,Não,1,RS,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
kf0oelvdyap9ihxj8kf0oelv1g22566n,22-24,Masculino,Amarela,Não,1,PR,Sul,Estudante de Graduação,Outras Engenharias
kf7661nr1eezsiq752ekf7661nr12rjy,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Graduação/Bacharelado,Outras Engenharias
kfb3pasteoptb6bj4b6nkfb3pas9f5nz,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Estudante de Graduação,Outras Engenharias
kfclkibb226wpi69tefbkfclkibh222f,35-39,Masculino,Branca,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kflv94mi2rfcrkkflv94u6jx9l1wnre2,35-39,Masculino,Branca,Não,1,ES,Sudeste,Pós-graduação,Outra opção
kfy6owba25yl0mkfy6obpt64kl9uvrqh,17-21,Masculino,Parda,Não,1,PR,Sul,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
kgawsdvuagx114jd1kgawsd560p9vysn,22-24,Masculino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Outras Engenharias
kgqdlzh68opt5fbth7kgqdvkjt1rh56d,25-29,Feminino,Parda,Não,1,ES,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kh07tz79mcy3a8vtgkh07tz5wbfghspy,25-29,Masculino,Preta,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kho76xlwd5no25rir7jd3op5if5kho76,30-34,Masculino,Branca,Não,1,CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kilhstnz0bhyff7dm9dx8gkilhsum4ps,35-39,Masculino,Branca,Não,1,PR,Sul,Doutorado ou Phd,Química / Física
kiyage0yiyfhcthe63kiyage00fs2igi,30-34,Masculino,Preta,Não,1,SP,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kj21tt4wjsmir2kj21mq0lni8zq6xq2y,30-34,Feminino,Amarela,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kjiex04gca6fws29ncr9w1kjiexrbddf,25-29,Masculino,Parda,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kkaqrwiv2pbvydctkkaqrw30p86010ml,45-49,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kkds3tgwacfy35m1kkdsqqrkw8vv4ax6,35-39,Masculino,Branca,Não,1,RS,Sul,Mestrado,Outras Engenharias
kkmgiyi6zcmeb1dkkmm0p36745j6hixm,25-29,Feminino,Parda,Não,1,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
kkyyyn3px9py1uccmimkkyyyn7rvokel,22-24,Masculino,Branca,Não,1,PR,Sul,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kl1505kzhgnuo5x0ggkl15hu7d0t7ao6,40-44,Feminino,Parda,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
klguvnmn7qtvqfn41klef6uyit1w7qyr,22-24,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
klk906antz3jai7ful7klk90yc8x74w5,22-24,Masculino,Branca,Não,1,PB,Nordeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
kllnnyt8r0e967eyd4kllnn1i2nyhxds,25-29,Masculino,Branca,Não,1,GO,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kltggbre2ht7klhzq65p2f0ayowsonp3,35-39,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo
km85nfcv2oowkp48ho2jpvkm85nfp6m7,25-29,Feminino,Parda,Não,1,PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kmswc4ce8yk8cytif8akmswc7kd4sdm2,25-29,Feminino,Indígena,Não,1,CE,Nordeste,Graduação/Bacharelado,Outras Engenharias
kn7nmdm9sph15jhjkn7nmd2bke673a2b,35-39,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
knq6a8fccc2aoy920o5og9knq6af2eov,30-34,Masculino,Parda,Não,1,RJ,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
kns1m89eqd25dfbbaknpu0u8ukbuwo83,40-44,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
ko0j9fky83tmi8uk57ko0j3uv2qqbz2p,25-29,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
ko5w02g3vhli8v9ko5w9acnu7kl7iq6q,22-24,Masculino,Branca,Não,1,PE,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
kocon9emf24xd5l50mxkoconzfwubboo,30-34,Masculino,Branca,Não,1,RJ,Sudeste,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
kod2famt5edkqiowekod2famb5z32snn,35-39,Masculino,Branca,Não,1,PE,Nordeste,Mestrado,Outras Engenharias
koduhgbuzocmftt8koduhgbn754223b0,22-24,Feminino,Preta,Não,1,RJ,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kofn70cg7pbrttd3svokof8j47ps9tkq,17-21,Masculino,Branca,Não,1,CE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kotct0wz8f1ycfvkotczmd4rmbns627o,22-24,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kovsvt9mfbf2021k5vkovig80vlqdi4d,55+,Masculino,Parda,Não,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
koxa58o3lypm4l1g0p0d84koxa58ofiy,22-24,Feminino,Parda,Não,1,MG,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kpdeh33p542sajraaxkpdeh33p5ijc7o,17-21,Feminino,Parda,Não,1,SC,Sul,Estudante de Graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
kpphieveht1ea76glnkpphi73i727jx4,40-44,Feminino,Branca,Não,1,PE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kpwrgnrg0mrxbc37fsbqikpwrgnrgb71,25-29,Feminino,Branca,Não,1,SP,Sudeste,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kq6ojct3ag33ra5qqjtgdbf4kq6ojctz,25-29,Masculino,Branca,Não,1,PR,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kqjncygpvdulwlkqjnczl0rf4vf7fgie,35-39,Feminino,Parda,Não,1,MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kqmezqnz91rhiff3a07akqmezwibawku,30-34,Masculino,Parda,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kqtl5e8bxieu0dkqtlnqk8zjbb5k5vti,30-34,Masculino,Amarela,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kr9yfkdf6w96ontskr9y7v9gnakjqboe,40-44,Masculino,Parda,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kri60dixslpb51kriz500nmlxbp0dgz5,35-39,Masculino,Prefiro não informar,Não,1,PB,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
krnuiogw8mwyez2krnuixmf41ilzyhas,30-34,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
krvitk3y7nwlkrv6ud5zfrdrowp5s1vf,35-39,Masculino,Branca,Não,1,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kt068tjivvy6yb5204mlkt068dryz9rs,25-29,Feminino,Branca,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kt4l766j8ow8zrt81ykt4pzjfpasfgoa,40-44,Feminino,Branca,Não,1,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
ktnpzgn3c4hsaagktnpzzyy63atyyvqg,30-34,Masculino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI
ktsb5gx33u1j99ktxktsb52zf2mi4ec4,30-34,Masculino,Parda,Não,1,AL,Nordeste,Doutorado ou Phd,Química / Física
kug1d15roo7v1zrjskug1d15ckxd415p,30-34,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias
kvby0jl3g3l9kvby2jv7palxht4p8ms8,40-44,Masculino,Branca,Não,1,PE,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kvfxpqdps1df1n6lfkvfxp5gcjbhmvar,25-29,Feminino,Branca,Não,1,DF,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kvlumj9og8tei324iskvlumticsr8qsl,25-29,Masculino,Branca,Não,1,SC,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kvpik227sycgzh8ukgfui3kvpikecha0,40-44,Masculino,Branca,Não,1,PB,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kvq67b8k12eca98ss5kvq67c4u6dfu4s,30-34,Feminino,Branca,Não,1,PR,Sul,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
kvuvuaspih0vatakvuvci04u5tjaivqs,25-29,Masculino,Branca,Não,1,MG,Sudeste,Mestrado,Outras Engenharias
kw7he5m7m0aw5wznkw7hef5nk5b8cqb8,30-34,Masculino,Parda,Não,1,CE,Nordeste,Mestrado,Outras Engenharias
kwbtmw1nlu370nyn9kwbtmwojat2vw4w,30-34,Masculino,Preta,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kwcwkshxu1e8n549n3kwcwkshtkvfh1n,25-29,Masculino,Branca,Sim,1,PR,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios
kwiwa0ulkfvwv1zq5c6o3akwiwa0uicq,30-34,Feminino,Branca,Não,1,SP,Sudeste,Doutorado ou Phd,Química / Física
kwklrcldl0bqryo9kwklr1mb2d6y0qi1,22-24,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias
kwn236uays6hbznzokwn23p07wmutl6a,25-29,Masculino,Branca,Não,1,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kwsciagvgsru0h5kt9daokwsciaoe3mt,30-34,Masculino,Branca,Não,1,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
kximprcia1et41tkximpo9nsvyl5c6d7,30-34,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kxq8z7bl1q8kwvr3w4bukxq8zmqdlpaw,25-29,Masculino,Parda,Não,1,MG,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
kxsi5t77522zr68iavtfnxikxsi5t1zf,30-34,Feminino,Branca,Não,1,MG,Sudeste,Pós-graduação,Ciências Sociais
ky03bipgdwipnsjmhvky03bi2hhmeyci,17-21,Masculino,Branca,Não,1,SC,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
ky6nm5nrjstky6nmpmk0n51rf5h7lc7p,17-21,Masculino,Branca,Não,1,MG,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
ky7rnsq9nkfpu74rr0kky7rqrpemkwyw,25-29,Masculino,Parda,Não,1,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
kybg3ef0rahrqkyb4caw1fmb8r8q3nk4,25-29,Feminino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kyn273wx81kbbyssvhokyn273wxjrv7k,25-29,Masculino,Preta,Não,1,MG,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais
kypm613wufifbwmdvtrtkypm6l7wlb01,25-29,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI
kyvemj7ig49wdxuvtkboekyvemj7ax5w,35-39,Masculino,Amarela,Não,1,RS,Sul,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
kzmtpxms4ljbigekcau5tharj4wdrsbr,22-24,Masculino,Branca,Não,1,SP,Sudeste,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde
l034z2lcgwusypllixl034z2lhpdjjnq,30-34,Feminino,Indígena,Não,1,PE,Nordeste,Pós-graduação,Outras Engenharias
l0a77nawvc8gtl7pl0a7vlt6kd129raj,25-29,Feminino,Branca,Não,1,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
l0qwxsl3h3j5vubl0qwxsqmrq4v2mwus,30-34,Feminino,Branca,Não,1,SP,Sudeste,Mestrado,Outras Engenharias
l0t8r665nmkl0kxqdlcvxnu9m0kxqmtt,40-44,Masculino,Branca,Não,1,RS,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
l0tjykm0pfvx3x1w9l0tjyemnwfgupvl,25-29,Masculino,Branca,Não,1,SP,Sudeste,Mestrado,Química / Física
l0urk0cd7yyaq6fdlxl0urk03uw7huwz,25-29,Masculino,Branca,Não,1,RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI
l11vh2599now65tl11vh27ac9c3trpip,22-24,Masculino,Parda,Não,1,MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios
l18753wr22n11a7oajl1875k22cto31u,35-39,Masculino,Branca,Não,1,PR,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI
l1big4tvujweq55l1bmd7dlib5l5usmd,35-39,Feminino,Branca,Não,1,SP,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios
