Data_Medicao,NUMERO_DE_DIAS_COM_PRECIP_PLUV_MENSAL_AUT_n_mero_,PRECIPITACAO_TOTAL_MENSAL_AUT_mm_,PRESSAO_ATMOSFERICA_MEDIA_MENSAL_AUT_mB_,TEMPERATURA_MEDIA_MENSAL_AUT_C_,VENTO_VELOCIDADE_MAXIMA_MENSAL_AUT_m_s_,VENTO_VELOCIDADE_MEDIA_MENSAL_AUT_m_s_,Nome,Codigo_Estacao,Latitude,Longitude,Altitude
2017-09-30,0.0,0.0,951.9,24.7,8.1,2.9,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2017-10-31,1.0,1.2,947.9,28.0,7.9,2.6,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2017-11-30,11.0,1.2,947.9,25.8,7.4,2.6,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2017-12-31,14.0,101.0,946.6,26.1,6.5,1.9,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-01-31,11.0,88.4,947.1,27.0,10.2,2.2,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-02-28,12.0,127.2,947.0,25.2,6.0,1.8,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-03-31,12.0,183.0,947.3,25.2,5.2,1.7,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-04-30,6.0,18.8,948.9,25.0,6.2,2.1,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-05-31,5.0,6.6,950.2,24.9,7.8,2.5,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-06-30,1.0,3.2,951.9,23.6,6.5,2.2,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-07-31,1.0,0.2,952.0,22.7,6.2,2.1,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-08-31,1.0,0.4,951.2,25.4,6.5,2.4,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-09-30,0.0,0.0,948.3,27.1,6.4,2.3,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-10-31,6.0,50.2,947.0,28.3,7.5,2.4,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-11-30,12.0,84.8,947.1,26.5,8.0,2.3,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2018-12-31,14.0,147.2,948.3,25.0,6.3,1.9,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2019-01-31,2.0,4.8,948.6,27.3,9.7,2.2,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2019-02-28,13.0,4.8,947.2,27.2,8.6,2.0,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2019-03-31,13.0,4.8,947.2,27.2,8.6,2.0,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2019-04-30,13.0,4.8,947.2,27.2,8.6,2.0,MACAUBAS,A454,-13.03888888,-42.61722221,574.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-06-30,14.0,40.2,1007.3,22.2,6.4,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-07-31,18.0,130.6,1007.5,21.5,6.5,2.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-08-31,20.0,77.6,1006.8,21.9,6.9,2.4,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-09-30,14.0,26.0,1005.9,22.8,6.7,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-10-31,16.0,141.0,1003.1,24.0,6.9,2.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-11-30,21.0,213.0,1001.8,24.3,7.1,2.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2016-12-31,17.0,109.8,1001.3,25.7,7.1,3.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-01-31,13.0,34.2,1002.1,25.9,6.4,2.7,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-02-28,20.0,135.8,1001.9,25.2,5.8,2.1,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-03-31,11.0,139.4,1001.5,25.6,5.6,2.3,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-04-30,19.0,72.2,1003.0,24.3,6.7,2.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-05-31,19.0,229.2,1004.7,22.7,5.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-06-30,24.0,162.8,1006.8,21.9,5.6,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-07-31,30.0,207.0,1011.2,19.7,8.5,2.1,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-08-31,12.0,139.8,1007.3,20.1,6.3,2.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-09-30,22.0,85.8,1009.0,21.0,6.2,2.1,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-10-31,10.0,9.0,1004.0,23.7,6.5,2.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-11-30,15.0,211.0,1001.2,24.2,6.2,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2017-12-31,20.0,297.2,1000.3,25.1,6.7,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-01-31,14.0,42.6,1001.4,25.8,6.8,2.7,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-02-28,19.0,208.0,1000.5,25.6,5.7,2.4,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-03-31,14.0,90.8,1000.3,26.1,7.7,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-04-30,5.0,90.8,1000.3,26.1,5.4,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-05-31,5.0,90.8,1000.3,26.1,5.7,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-06-30,11.0,90.8,1000.3,26.1,5.4,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-07-31,25.0,75.4,1007.6,20.8,5.7,1.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-08-31,8.0,18.6,1007.1,22.2,7.1,2.2,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-09-30,8.0,31.2,1004.2,23.0,7.4,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-10-31,15.0,89.2,1002.3,24.4,7.5,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-11-30,16.0,162.4,1002.3,24.5,6.2,2.4,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-12-31,14.0,310.2,1001.6,25.4,7.0,3.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-01-31,12.0,35.8,1003.5,26.3,6.2,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-02-28,4.0,13.2,1000.4,28.0,6.0,2.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-03-31,13.0,116.6,1001.6,26.7,6.2,2.7,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-04-30,14.0,98.0,1001.6,25.9,5.2,2.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-05-31,14.0,98.0,1002.9,24.3,5.6,1.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-06-30,18.0,139.8,1007.5,22.3,6.5,2.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-07-31,15.0,139.8,1007.2,21.1,7.2,2.3,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-08-31,16.0,235.4,1009.3,21.3,5.8,2.1,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-09-30,12.0,235.4,1005.9,22.5,6.8,2.4,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-10-31,13.0,53.4,1003.2,24.0,7.2,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-11-30,10.0,53.4,1000.8,25.5,7.0,2.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2019-12-31,10.0,58.8,1001.2,25.6,8.8,2.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-01-31,11.0,69.4,1000.2,26.5,6.4,3.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-02-29,6.0,8.2,1001.2,27.4,6.5,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-03-31,18.0,188.2,1001.5,25.3,5.8,2.4,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-04-30,17.0,188.2,1003.1,24.5,6.0,2.5,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-05-31,13.0,188.2,1004.8,23.1,5.9,2.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-06-30,6.0,188.2,1007.0,23.1,5.2,1.8,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-07-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-08-31,1.0,188.2,1007.1,23.1,7.5,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-09-30,1.0,188.2,1007.1,23.1,6.7,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-10-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-11-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2020-12-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-01-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-02-28,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-03-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-04-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-05-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-06-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-07-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-08-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-09-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-10-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-11-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2021-12-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-01-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-02-28,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-03-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-04-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-05-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-06-30,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-07-31,1.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-08-31,6.0,188.2,1007.1,23.1,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-09-30,15.0,142.4,1005.5,21.8,6.0,1.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-10-31,16.0,91.2,1003.5,24.2,13.3,2.7,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-11-30,22.0,445.2,1001.1,23.5,6.7,2.7,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2022-12-31,25.0,506.4,1000.3,24.5,7.2,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-01-31,21.0,190.6,1001.8,25.2,5.3,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-02-28,3.0,190.6,1001.8,26.3,5.3,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-03-31,8.0,190.6,1001.8,26.3,5.3,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-04-30,17.0,283.6,1001.3,25.0,5.3,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-05-31,22.0,96.8,1004.6,23.1,5.3,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-06-30,13.0,96.8,1004.6,21.9,5.3,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-07-31,3.0,96.8,1004.6,21.9,5.0,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-08-31,4.0,96.8,1004.6,21.9,6.5,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-09-30,16.0,71.0,1005.3,23.4,8.0,2.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-10-31,12.0,46.2,1002.3,25.1,6.5,3.0,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-11-30,4.0,14.8,1000.9,26.5,7.3,3.6,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2023-12-31,8.0,50.6,1000.9,26.9,6.9,3.1,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-01-31,18.0,219.0,1000.2,26.9,7.8,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-02-29,12.0,219.0,1002.3,26.5,5.9,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-03-31,13.0,219.0,1002.3,27.2,5.9,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-04-30,5.0,219.0,1002.3,27.2,5.9,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-05-31,6.0,219.0,1002.3,27.2,5.9,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-06-30,6.0,219.0,1002.3,27.2,5.4,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2024-07-31,6.0,219.0,1002.3,27.2,5.2,2.9,ITAMARAJU,A455,-17.00694444,-39.55805555,110.0
2018-03-31,12.0,0.0,0.0,26.7,4.7,0.0,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-04-30,17.0,199.8,1009.6,25.5,3.1,1.2,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-05-31,27.0,191.4,1011.1,24.5,3.6,1.1,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-06-30,25.0,150.2,1013.2,23.7,3.5,1.0,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-07-31,23.0,45.6,1013.7,23.1,2.6,1.0,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-08-31,16.0,45.6,1013.6,23.7,3.3,1.3,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-09-30,5.0,70.4,1011.2,24.7,3.6,1.7,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-10-31,8.0,70.4,1009.3,25.6,4.1,1.7,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-11-30,12.0,98.0,1008.8,26.3,4.1,1.7,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-12-31,12.0,98.0,1009.0,26.3,4.1,1.7,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-01-31,12.0,13.4,1010.1,27.2,3.1,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-02-28,3.0,13.4,1007.8,28.4,3.9,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-03-31,14.0,134.4,1008.3,27.8,5.0,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-04-30,15.0,134.4,1008.4,26.8,2.6,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-05-31,14.0,134.4,1009.3,25.9,2.6,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-06-30,14.0,134.4,1013.1,24.1,2.6,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-07-31,15.0,134.4,1013.2,23.2,4.1,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-08-31,10.0,134.4,1015.0,23.3,4.7,1.2,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-09-30,8.0,134.4,1012.5,23.3,3.5,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-10-31,4.0,134.4,1010.2,23.3,3.7,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-11-30,3.0,134.4,1007.9,26.3,3.4,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2019-12-31,9.0,134.4,1008.1,26.8,3.4,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-01-31,4.0,134.4,1008.1,27.0,3.4,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-02-29,2.0,134.4,1008.1,27.0,3.3,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-03-31,13.0,134.4,1007.7,27.0,5.1,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-04-30,10.0,134.4,1009.1,26.3,4.2,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-05-31,14.0,134.4,1011.0,24.8,4.2,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-06-30,13.0,134.4,1012.2,24.3,3.8,1.2,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-07-31,14.0,134.4,1012.8,23.1,3.7,1.3,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-08-31,13.0,134.4,1013.1,23.0,5.3,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-09-30,11.0,134.4,1012.3,24.1,3.7,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-10-31,5.0,134.4,1009.3,26.1,4.3,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-11-30,5.0,134.4,1008.6,26.0,4.7,1.7,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2020-12-31,9.0,134.4,1008.6,26.4,4.0,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-01-31,9.0,134.4,1008.2,26.7,3.4,1.6,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-02-28,6.0,134.4,1007.4,26.7,3.7,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-03-31,7.0,134.4,1008.1,26.7,3.7,1.7,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-04-30,9.0,134.4,1008.6,25.8,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-05-31,8.0,134.4,1011.0,24.1,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-06-30,15.0,134.4,1012.0,23.6,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-07-31,11.0,134.4,1014.0,23.0,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-08-31,12.0,134.4,1013.9,22.9,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-09-30,1.0,134.4,1011.9,24.5,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-10-31,4.0,134.4,1009.4,24.5,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-11-30,6.0,134.4,1007.3,26.4,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2021-12-31,6.0,134.4,1006.8,26.4,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-01-31,2.0,134.4,1008.2,26.4,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-02-28,9.0,134.4,1007.4,26.4,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-03-31,11.0,134.4,1007.7,26.0,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-04-30,5.0,134.4,1008.1,26.0,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-05-31,11.0,134.4,1010.6,24.9,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-06-30,6.0,134.4,1011.3,24.9,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-07-31,14.0,134.4,1013.2,23.2,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-08-31,6.0,134.4,1013.4,23.2,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-09-30,5.0,134.4,1011.9,23.2,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-10-31,9.0,134.4,1010.3,23.2,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-11-30,6.0,134.4,1010.3,23.2,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2022-12-31,6.0,134.4,1010.3,23.2,4.0,1.4,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-01-31,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-02-28,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-03-31,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-04-30,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-05-31,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-06-30,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-07-31,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-08-31,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-09-30,6.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-10-31,2.0,134.4,1008.2,23.2,3.6,1.5,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-11-30,6.0,32.8,1008.3,26.9,5.7,1.9,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2023-12-31,12.0,89.6,1008.2,27.2,5.0,1.9,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-01-31,11.0,132.2,1007.9,27.8,3.8,1.8,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-02-29,24.0,206.0,1009.0,27.1,3.5,1.2,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-03-31,13.0,72.6,1007.9,28.0,3.2,1.2,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-04-30,27.0,428.0,1008.0,26.4,4.8,1.2,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-05-31,24.0,266.0,1010.1,25.4,3.7,1.0,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-06-30,24.0,178.2,1012.4,24.1,2.6,1.0,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2024-07-31,12.0,178.2,1012.4,24.1,2.8,1.0,SALVADOR (RADIO FAROL),A456,-12.80833333,-38.49583333,31.0
2018-09-30,0.0,0.0,0.0,0.0,0.0,0.0,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2018-10-31,20.0,56.8,992.2,26.5,8.8,3.2,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2018-11-30,20.0,142.0,991.6,26.9,8.6,3.3,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2018-12-31,11.0,20.6,992.1,26.8,7.7,2.5,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-01-31,5.0,8.2,993.0,27.1,7.9,2.9,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-02-28,5.0,38.8,990.9,28.4,7.6,2.5,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-03-31,14.0,113.0,991.5,27.4,7.9,2.2,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-04-30,5.0,5.6,991.7,26.9,6.6,1.8,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-05-31,9.0,19.8,992.5,25.9,6.5,2.0,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-06-30,25.0,120.8,996.1,23.1,7.7,1.9,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-07-31,23.0,88.2,996.2,22.3,6.7,1.9,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-08-31,17.0,29.0,997.9,22.5,7.5,2.2,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-09-30,7.0,23.6,995.4,24.1,8.2,2.5,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-10-31,7.0,13.4,993.0,25.8,7.4,2.9,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-11-30,4.0,6.2,990.8,27.3,7.4,3.1,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
2019-12-31,3.0,9.6,991.0,27.7,8.5,3.2,RIBEIRA DO AMPARO,A458,-11.05861111,-38.44416666,182.0
